Nome: PATOS DE MINAS
Codigo Estacao: A562
Latitude: -18.52055554
Longitude: -46.44055555
Altitude: 950
Situacao: Operante
Data Inicial: 2017-05-11
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2019-07-09;16,1;61,5;
2019-07-10;16,4;56,7;
2019-07-11;17,6;52,4;
2019-07-12;18,6;53,4;
2019-07-13;20,2;48;
2019-07-14;21,2;44,1;
2019-07-15;20,6;44,4;
2019-07-16;21,5;43,5;
2019-07-17;20,2;60,6;
2019-07-18;18,5;64,1;
2019-07-19;16,3;60,6;
2019-07-20;16,8;62,3;
2019-07-21;17,8;61,4;
2019-07-22;18,4;60,1;
2019-07-23;18,7;62,5;
2019-07-24;19,6;64,3;
2019-07-25;20,3;55,1;
2019-07-26;19,7;58,6;
2019-07-27;18,6;50,5;
2019-07-28;19,3;49,3;
2019-07-29;19,5;53,8;
2019-07-30;19,7;56;
2019-07-31;21;49,3;
2019-08-01;21,4;48,4;
2019-08-02;22,1;43,3;
2019-08-03;22,2;45,1;
2019-08-04;21,1;58,8;
2019-08-05;18,4;68,2;
2019-08-06;18,3;68,8;
2019-08-07;19,3;71,5;
2019-08-08;19,9;69,2;
2019-08-09;21;62,6;
2019-08-10;21,9;54,9;
2019-08-11;22,8;48,8;
2019-08-12;23,2;42,4;
2019-08-13;22,5;41;
2019-08-14;21,9;45,4;
2019-08-15;19,3;61,8;
2019-08-16;18,3;59,6;
2019-08-17;19,1;50,9;
2019-08-18;21,3;44,1;
2019-08-19;22,8;41,5;
2019-08-20;23,5;41;
2019-08-21;22,8;49;
2019-08-22;22,7;51,9;
2019-08-23;22,7;50;
2019-08-24;21,6;41,7;
2019-08-25;21,2;50,5;
2019-08-26;20,9;54,4;
2019-08-27;20,3;52,5;
2019-08-28;20,9;48,3;
2019-08-29;20,2;48,9;
2019-08-30;21,7;44,3;
2019-08-31;23,9;41,8;
2019-09-01;25,2;37,1;
2019-09-02;24,5;42,4;
